login,PR,commit,issue,repo,unknown,acc_type
George-Gutierrez,0.0,0.0,0.0,1.0,0.0,
George9000,0.0,0.0,2.0,0.0,0.0,
Georooo,0.0,0.0,0.0,2.0,0.0,
GerardC13,2.0,0.0,0.0,1.0,0.0,
Geremia,0.0,0.0,2.0,0.0,0.0,
Gero8888,0.0,0.0,0.0,1.0,0.0,
Geronticus-eremita,0.0,0.0,1.0,0.0,0.0,
GerritRo,1.0,0.0,0.0,0.0,1.0,
Gerry-j,0.0,0.0,1.0,0.0,0.0,
GertjanBrouwer,0.0,0.0,0.0,2.0,0.0,
Gery-Larkycat,0.0,0.0,0.0,1.0,0.0,
Gesare5,0.0,0.0,1.0,2.0,0.0,
Gesugao-san,0.0,0.0,0.0,1.0,0.0,
GetLouied,0.0,0.0,0.0,5.0,0.0,
Geukers,0.0,0.0,0.0,1.0,0.0,
Ghaithq,0.0,0.0,1.0,0.0,0.0,
GhandyP,0.0,0.0,0.0,2.0,0.0,
GhaziBenDahmane,0.0,0.0,0.0,1.0,0.0,
GhislainFievet,0.0,0.0,3.0,0.0,0.0,
GhostOfElectric,0.0,0.0,0.0,1.0,0.0,
GhostOps77,0.0,0.0,0.0,2.0,0.0,
GiacomoPracucci,0.0,0.0,0.0,1.0,0.0,
Gibies,0.0,0.0,0.0,2.0,0.0,
GichukiEdwin,0.0,0.0,0.0,1.0,0.0,
GiftChrisJava,0.0,0.0,0.0,1.0,0.0,
Gilli08,0.0,0.0,0.0,1.0,0.0,
GillySpace27,6.0,0.0,13.0,0.0,5.0,
Ginx172,0.0,0.0,0.0,1.0,0.0,
GioFis,0.0,0.0,0.0,1.0,0.0,
GiovanniBatt,0.0,0.0,0.0,1.0,0.0,
GiovanniBertoli,0.0,0.0,0.0,1.0,0.0,
Giovanniclini,0.0,0.0,0.0,1.0,0.0,
GisellaMaquen,0.0,0.0,0.0,1.0,0.0,
GitHubFatherIsMe,0.0,0.0,0.0,1.0,0.0,
GitHubFroxy,0.0,0.0,0.0,1.0,0.0,
GitPaean,0.0,0.0,0.0,1.0,0.0,
Githubfishh,0.0,0.0,0.0,1.0,0.0,
Gitkakkar1597,0.0,0.0,0.0,1.0,0.0,
Gitonmynuts11,0.0,0.0,0.0,1.0,0.0,
GiulioGenova,0.0,0.0,0.0,1.0,0.0,
GiulioPecile,0.0,0.0,0.0,1.0,0.0,
Giuseppe499,1.0,0.0,0.0,0.0,1.0,
Gizemu,0.0,0.0,0.0,1.0,0.0,
GladysMaria,0.0,0.0,0.0,1.0,0.0,
Glaswartron,0.0,0.0,0.0,1.0,0.0,
Glebins,0.0,0.0,0.0,1.0,0.0,
GlenHertz,0.0,0.0,2.0,0.0,0.0,
GlenRice-NOAA,0.0,0.0,1.0,0.0,0.0,
Glenn-Web,0.0,0.0,0.0,1.0,0.0,
GlennCreighton,0.0,0.0,1.0,0.0,0.0,
Glimmer1083,0.0,0.0,0.0,1.0,0.0,
GlobalStudents,0.0,0.0,0.0,1.0,0.0,
GloopShlugger,0.0,0.0,0.0,2.0,0.0,
GloriaRAH,0.0,0.0,0.0,1.0,0.0,
Gloriacyy,0.0,0.0,1.0,0.0,0.0,
GlowingEmber,0.0,0.0,0.0,1.0,0.0,
Go-ahead556,0.0,0.0,0.0,1.0,0.0,
GoAheadCN28VT,0.0,0.0,0.0,1.0,0.0,
GodotMisogi,0.0,0.0,0.0,1.0,0.0,
GoldToothRichards,0.0,0.0,0.0,1.0,0.0,
GoldenCaterpie,0.0,0.0,5.0,0.0,0.0,
GoldenKoopa,0.0,0.0,0.0,1.0,0.0,
Goldmann1995,0.0,0.0,0.0,1.0,0.0,
Goldstar-J,0.0,0.0,0.0,2.0,0.0,
GolonChenroppi,0.0,0.0,0.0,1.0,0.0,
GomeChas,1.0,0.0,0.0,1.0,0.0,
Gonzalo2310,0.0,0.0,0.0,1.0,0.0,
GonzaloAllenPerez444,0.0,0.0,0.0,1.0,0.0,
Googlepta19,0.0,0.0,0.0,1.0,0.0,
GopalGB,0.0,0.0,0.0,1.0,0.0,
GopikaJL,0.0,0.0,0.0,1.0,0.0,
Gopiprashanthraju,1.0,0.0,0.0,1.0,0.0,
GottipatiJasmitha,0.0,0.0,0.0,1.0,0.0,
GouravJK,0.0,0.0,2.0,0.0,0.0,
GowanR,0.0,0.0,0.0,1.0,0.0,
Gr-Tamara,0.0,0.0,0.0,1.0,0.0,
GrahamReveley,0.0,0.0,0.0,1.0,0.0,
GrantDaly,0.0,0.0,1.0,0.0,0.0,
GreatGoat13,0.0,0.0,0.0,1.0,0.0,
GreatRSingh,0.0,0.0,0.0,1.0,0.0,
Gree606,0.0,0.0,1.0,0.0,0.0,
Green-Thanos,0.0,0.0,0.0,1.0,0.0,
GreenMemory16,1.0,0.0,1.0,0.0,1.0,
GreenSaltedTomato,0.0,0.0,0.0,1.0,0.0,
Greg50100,0.0,0.0,0.0,1.0,0.0,
Gregory108,0.0,0.0,4.0,0.0,0.0,
GregoryEAllen,0.0,0.0,1.0,0.0,0.0,
GreyOfShadow,0.0,0.0,0.0,2.0,0.0,
GrigoriiTarasov,0.0,0.0,4.0,0.0,0.0,
Grimblewald,0.0,0.0,0.0,1.0,0.0,
Grogros4,0.0,0.0,0.0,1.0,0.0,
Gronemeyer,0.0,0.0,0.0,1.0,0.0,
Gronjar,0.0,0.0,0.0,1.0,0.0,
Grougphruh,0.0,0.0,1.0,0.0,0.0,
Grs2080w,0.0,0.0,0.0,1.0,0.0,
GrunCrow,0.0,0.0,1.0,0.0,0.0,
Gspohu,0.0,0.0,0.0,1.0,0.0,
GuHong-zyx,0.0,0.0,0.0,1.0,0.0,
GuangSunshine,0.0,0.0,0.0,1.0,0.0,
Guangpengwgp1202,0.0,0.0,0.0,1.0,0.0,
Guanran928,0.0,0.0,0.0,1.0,0.0,
Guanzhe,0.0,0.0,0.0,5.0,0.0,
GuerreroSUD,0.0,0.0,1.0,0.0,0.0,
GuglielmoCerri,1.0,0.0,3.0,1.0,0.0,
GuiBiem,0.0,0.0,0.0,1.0,0.0,
GuiCheny,0.0,0.0,0.0,1.0,0.0,
GuiPagano04,0.0,0.0,0.0,1.0,0.0,
GuidoManfredi,0.0,0.0,1.0,0.0,0.0,
Guilherme-Lemos-Dev,0.0,0.0,0.0,1.0,0.0,
Gulciha-n,0.0,0.0,0.0,1.0,0.0,
GunnarFarneback,0.0,0.0,5.0,0.0,0.0,
Guo-YW,0.0,0.0,0.0,1.0,0.0,
Guo-Zicheng,0.0,0.0,0.0,1.0,0.0,
Guo-lingyun,0.0,0.0,2.0,0.0,0.0,
GuoEH123,0.0,0.0,0.0,1.0,0.0,
GuoHao150,0.0,0.0,0.0,1.0,0.0,
Gurtle,0.0,0.0,0.0,1.0,0.0,
Gus0616,0.0,0.0,0.0,1.0,0.0,
Gusser93,0.0,0.0,0.0,1.0,0.0,
Gutem,0.0,0.0,0.0,1.0,0.0,
Guts,0.0,0.0,1.0,0.0,0.0,
GwenaelCaer,0.0,0.0,0.0,1.0,0.0,
Gwenhelen,0.0,0.0,0.0,1.0,0.0,
Gwynspring,0.0,0.0,0.0,1.0,0.0,
H-Hivert,0.0,0.0,0.0,1.0,0.0,
H-Sax,0.0,0.0,2.0,2.0,0.0,
H-vidz15,0.0,0.0,0.0,1.0,0.0,
H1889,0.0,0.0,1.0,0.0,0.0,
H1rono,0.0,0.0,0.0,1.0,0.0,
H4M5TER,0.0,0.0,0.0,1.0,0.0,
H4ad,0.0,0.0,0.0,1.0,0.0,
H8N,0.0,0.0,0.0,1.0,0.0,
HAHAYYF,0.0,0.0,0.0,1.0,0.0,
HAK-CODE,0.0,0.0,0.0,1.0,0.0,
HANA-PON,0.0,0.0,0.0,1.0,0.0,
HAYASAKA-Ryosuke,0.0,0.0,0.0,1.0,0.0,
HCookie,0.0,0.0,1.0,1.0,0.0,
HD-Codes,1.0,0.0,0.0,1.0,0.0,
HDBlackSheep,0.0,0.0,1.0,0.0,0.0,
HDash,0.0,0.0,7.0,0.0,0.0,
HDembinski,0.0,0.0,3.0,0.0,0.0,
HFC666,0.0,0.0,0.0,1.0,0.0,
HFL0925,0.0,0.0,0.0,1.0,0.0,
HH-H5,0.0,0.0,0.0,1.0,0.0,
HHHLLL1,0.0,0.0,0.0,1.0,0.0,
HITL1124,0.0,0.0,0.0,1.0,0.0,
HJA24,0.0,0.0,1.0,0.0,0.0,
HKruenaegel,0.0,0.0,5.0,0.0,0.0,
HLasse,0.0,0.0,3.0,0.0,0.0,
HP2706,0.0,0.0,0.0,3.0,0.0,
HPC24,0.0,0.0,0.0,1.0,0.0,
HPCurtis,1.0,0.0,1.0,2.0,0.0,
HPicatto,0.0,0.0,1.0,0.0,0.0,
HR-Habibur,0.0,0.0,0.0,1.0,0.0,
HRKings,0.0,0.0,0.0,1.0,0.0,
HSI-YANG,0.0,0.0,0.0,1.0,0.0,
HSvitina,0.0,0.0,1.0,0.0,0.0,
HT-Sun,0.0,0.0,0.0,1.0,0.0,
HUAHUA-RABBIT,0.0,0.0,0.0,1.0,0.0,
HUNG-rushb,0.0,0.0,0.0,5.0,0.0,
HUST-AI-HYZ,0.0,0.0,0.0,1.0,0.0,
HVinther,0.0,0.0,8.0,1.0,0.0,
HXD3D0323,0.0,0.0,0.0,1.0,0.0,
HXLLL,0.0,0.0,0.0,1.0,0.0,
HYP3R00T,0.0,0.0,0.0,3.0,0.0,
HYexployer,0.0,0.0,0.0,1.0,0.0,
Ha1fm0oN,0.0,0.0,2.0,0.0,0.0,
HaHeho,0.0,0.0,0.0,1.0,0.0,
HaRayBoot,0.0,0.0,0.0,1.0,0.0,
Haarolean,0.0,0.0,0.0,1.0,0.0,
HabibMCS,0.0,0.0,1.0,0.0,0.0,
HabibiHye,1.0,0.0,0.0,1.0,0.0,
Haduckientechnology17092005,0.0,0.0,0.0,3.0,0.0,
Hafil-ai,0.0,0.0,1.0,0.0,0.0,
HagonChan,0.0,0.0,0.0,1.0,0.0,
Haha0020,0.0,0.0,0.0,1.0,0.0,
Hahs123,0.0,0.0,0.0,1.0,0.0,
HaibinLai,0.0,0.0,0.0,1.0,0.0,
HaichengHao,0.0,0.0,0.0,2.0,0.0,
HairyPotato69,0.0,0.0,0.0,1.0,0.0,
HajkD,0.0,0.0,2.0,0.0,0.0,
Hal1903,0.0,0.0,0.0,1.0,0.0,
Haleshot,1.0,0.0,0.0,3.0,0.0,
Half-People,0.0,0.0,0.0,1.0,0.0,
Halmarsta18,0.0,0.0,0.0,1.0,0.0,
Halone228,0.0,0.0,0.0,1.0,0.0,
HamedElgizery,63.0,0.0,21.0,0.0,48.0,
Hamid2016,0.0,0.0,1.0,0.0,0.0,
HamidHekmatnezhad,0.0,0.0,0.0,3.0,0.0,
HamishB,8.0,0.0,19.0,3.0,2.0,
HamletTanyavong,0.0,0.0,0.0,1.0,0.0,
Hammett97,0.0,0.0,1.0,0.0,0.0,
HammyPig,0.0,0.0,0.0,2.0,0.0,
Han-Xiangming,0.0,0.0,0.0,1.0,0.0,
HanDaber,0.0,0.0,0.0,1.0,0.0,
HanaWedley,0.0,0.0,1.0,0.0,0.0,
Handique-lab,0.0,0.0,1.0,0.0,0.0,
Hang-Duong,0.0,0.0,2.0,0.0,0.0,
HangenYuu,26.0,0.0,19.0,0.0,25.0,
HangyuCho1,0.0,0.0,0.0,1.0,0.0,
HanjiangHu,0.0,0.0,2.0,1.0,0.0,
HannaRiver,0.0,0.0,0.0,1.0,0.0,
HansPolo113,0.0,0.0,0.0,1.0,0.0,
Hao-RWTHAachen,0.0,0.0,0.0,1.0,0.0,
Hao-yiwen,0.0,0.0,0.0,1.0,0.0,
HaoZeke,13.0,1.0,90.0,4.0,9.0,
HaojieZhang917,0.0,0.0,1.0,0.0,0.0,
Haoran-Xiong,0.0,0.0,0.0,1.0,0.0,
Happy-Grass,0.0,0.0,0.0,1.0,0.0,
HappyAaron484,0.0,0.0,0.0,1.0,0.0,
HardMax71,0.0,0.0,0.0,1.0,0.0,
HardWorker-DaSc,0.0,0.0,1.0,0.0,0.0,
Hari-Shankar-Karthik,0.0,0.0,5.0,0.0,0.0,
HariNuve,0.0,0.0,0.0,2.0,0.0,
HariWu1995,0.0,0.0,0.0,1.0,0.0,
HarikrishnanK9,0.0,0.0,0.0,2.0,0.0,
Haripriya8825,0.0,0.0,0.0,1.0,0.0,
Harish-2003,0.0,0.0,1.0,0.0,0.0,
Harito97,0.0,0.0,0.0,1.0,0.0,
HaroldMist,0.0,0.0,0.0,1.0,0.0,
Harry262000,0.0,0.0,0.0,1.0,0.0,
HarryFuentes,0.0,0.0,2.0,0.0,0.0,
Harryis666,0.0,0.0,0.0,1.0,0.0,
Harshinireddy05,0.0,0.0,0.0,1.0,0.0,
Harshit-Dhanwalkar,0.0,0.0,0.0,1.0,0.0,
HarshitaKalani,94.0,15.0,110.0,2.0,58.0,
HarshitaKalani-WBD,2.0,0.0,1.0,0.0,2.0,
HarshithaChilupuri,0.0,0.0,0.0,1.0,0.0,
Harshpratap910,0.0,0.0,0.0,1.0,0.0,
HarshvirSandhu,19.0,0.0,3.0,1.0,15.0,
HarsimarSingh23,0.0,0.0,1.0,0.0,0.0,
Haruki-Shibuya,0.0,0.0,5.0,1.0,0.0,
Hasnatrasool163,0.0,0.0,0.0,1.0,0.0,
HassanKadhem,0.0,0.0,0.0,1.0,0.0,
HauDraufPaul,0.0,0.0,0.0,6.0,0.0,
HaudinFlorence,1.0,0.0,0.0,1.0,0.0,
HaveF,0.0,0.0,0.0,6.0,0.0,
Haven-852,0.0,0.0,1.0,0.0,0.0,
Hawthorn-1010,0.0,0.0,0.0,1.0,0.0,
HazelWang0,0.0,0.0,0.0,1.0,0.0,
Hazzajenko,0.0,0.0,0.0,1.0,0.0,
Hcab8,0.0,0.0,1.0,0.0,0.0,
HeAndres,0.0,0.0,0.0,1.0,0.0,
HealthyPear,0.0,0.0,0.0,1.0,0.0,
Hearthi,0.0,0.0,0.0,1.0,0.0,
HeatherYue,0.0,0.0,0.0,1.0,0.0,
HeavyHelium,0.0,0.0,0.0,1.0,0.0,
HebertL-dev,0.0,0.0,0.0,1.0,0.0,
HecBanda,0.0,0.0,0.0,1.0,0.0,
HectorSirera,0.0,0.0,0.0,2.0,0.0,
HeeshamT,0.0,0.0,0.0,2.0,0.0,
HelenaLC,0.0,0.0,11.0,0.0,0.0,
HelloBebizz,0.0,0.0,0.0,2.0,0.0,
Hellwrod,0.0,0.0,0.0,1.0,0.0,
Hels15,0.0,0.0,0.0,1.0,0.0,
Hem-W,0.0,0.0,1.0,0.0,0.0,
Hemipower,0.0,0.0,0.0,1.0,0.0,
Hemonn,0.0,0.0,0.0,1.0,0.0,
HemrajB87,0.0,0.0,0.0,1.0,0.0,
Heng-Zhang-box,0.0,0.0,0.0,1.0,0.0,
HenningBeyer,0.0,0.0,0.0,1.0,0.0,
HenningLorenzen-ext-bayer,0.0,0.0,0.0,1.0,0.0,
HenriqueDJacomini,0.0,0.0,0.0,1.0,0.0,
HenriqueRicardoFigueira,0.0,0.0,0.0,1.0,0.0,
Henry-04,0.0,0.0,0.0,1.0,0.0,
Henry-23,0.0,0.0,0.0,1.0,0.0,
Henry18-Yan,0.0,0.0,0.0,1.0,0.0,
Henry1982-X,0.0,0.0,0.0,1.0,0.0,
HenryHZY,0.0,0.0,0.0,1.0,0.0,
HenryHenry-Space,0.0,0.0,0.0,3.0,0.0,
HenryVarro666,0.0,0.0,1.0,0.0,0.0,
Henryoman,0.0,0.0,0.0,3.0,0.0,
Henryzhao-666,0.0,0.0,0.0,1.0,0.0,
HentSimth,0.0,0.0,0.0,1.0,0.0,
HeorhiiS,0.0,0.0,0.0,2.0,0.0,
Her00000,0.0,0.0,0.0,1.0,0.0,
Hermann12,0.0,0.0,1.0,0.0,0.0,
HernanM019,0.0,0.0,0.0,1.0,0.0,
Hero9868,0.0,0.0,0.0,1.0,0.0,
HerrZYZ,0.0,0.0,0.0,1.0,0.0,
HerzelS,0.0,0.0,0.0,1.0,0.0,
Hetarth02,1.0,0.0,0.0,0.0,1.0,
Hetens,0.0,0.0,0.0,1.0,0.0,
Heus-Sueh,0.0,0.0,0.0,1.0,0.0,
Hezzeki,0.0,0.0,0.0,2.0,0.0,
HiPhish,0.0,0.0,1.0,0.0,0.0,
HibisciDai,0.0,0.0,0.0,1.0,0.0,
Hiccupfish,0.0,0.0,0.0,1.0,0.0,
HideOn1Bush,0.0,0.0,1.0,0.0,0.0,
Hideousmon,0.0,0.0,0.0,1.0,0.0,
Higgs32584,0.0,0.0,8.0,0.0,0.0,
HighTide2020,0.0,0.0,0.0,1.0,0.0,
HigherRaise,0.0,0.0,0.0,1.0,0.0,
HikaruTao,0.0,0.0,0.0,2.0,0.0,
HimanshuJain04,0.0,0.0,0.0,1.0,0.0,
Himanshunitrr,0.0,0.0,2.0,0.0,0.0,
Himanshupegu,0.0,0.0,0.0,2.0,0.0,
Himesh9098,0.0,0.0,0.0,1.0,0.0,
Hinatara,0.0,0.0,0.0,1.0,0.0,
Hind-M,6.0,1.0,5.0,1.0,5.0,
History3388,0.0,0.0,0.0,1.0,0.0,
HitmanOly707,0.0,0.0,0.0,1.0,0.0,
HiveSupervisor,0.0,0.0,0.0,1.0,0.0,
HkerVit,0.0,0.0,0.0,1.0,0.0,
Hmmmmmmmmmm,0.0,0.0,0.0,1.0,0.0,
HoWeiChin,0.0,0.0,1.0,0.0,0.0,
HoangLinh2696,0.0,0.0,0.0,1.0,0.0,
HoangNguyen689,0.0,0.0,0.0,1.0,0.0,
HoangTran0410,0.0,0.0,0.0,1.0,0.0,
Hoangtho119955,0.0,0.0,0.0,1.0,0.0,
HodgeLab,0.0,0.0,0.0,2.0,0.0,
Hoeze,0.0,0.0,1.0,0.0,0.0,
Hofer-Julian,8.0,1.0,3.0,1.0,0.0,
HolEv,0.0,0.0,0.0,1.0,0.0,
HoleyHan,0.0,0.0,0.0,1.0,0.0,
Holmes1204,0.0,0.0,0.0,1.0,0.0,
Hommus,0.0,0.0,2.0,0.0,0.0,
Honenine29,0.0,0.0,0.0,1.0,0.0,
Honghe,0.0,0.0,1.0,0.0,0.0,
HongrenZHU,0.0,0.0,0.0,1.0,0.0,
HongsuW,0.0,0.0,0.0,1.0,0.0,
HorizonLiang,0.0,0.0,0.0,1.0,0.0,
HortonsHelpers,0.0,0.0,0.0,1.0,0.0,
HosakaSu,0.0,0.0,0.0,1.0,0.0,
HossamSherif22,0.0,0.0,0.0,1.0,0.0,
HosseinAbedi,0.0,0.0,0.0,1.0,0.0,
HowieG,0.0,0.0,0.0,1.0,0.0,
Hrovatin,1.0,0.0,5.0,1.0,1.0,
Hsins,0.0,0.0,0.0,1.0,0.0,
HuGuangcui,0.0,0.0,0.0,1.0,0.0,
Huan-Yang,0.0,0.0,0.0,6.0,0.0,
Huang-KJ,0.0,0.0,0.0,1.0,0.0,
Huang1jun,0.0,0.0,0.0,1.0,0.0,
HuangDDU,0.0,0.0,1.0,0.0,0.0,
HuangJing0,0.0,0.0,0.0,1.0,0.0,
HuangYujun-JunkyTalent,0.0,0.0,0.0,1.0,0.0,
Huauauaa,0.0,0.0,0.0,1.0,0.0,
Hubert-YH,0.0,0.0,0.0,1.0,0.0,
HugoHakem,0.0,0.0,0.0,1.0,0.0,
HugoMVale,0.0,0.0,6.0,0.0,0.0,
HuiJun,0.0,0.0,0.0,0.0,1.0,
HuidaeCho,1.0,0.0,11.0,0.0,2.0,
Huilin-Li,0.0,0.0,6.0,1.0,0.0,
HuizhuoWang,0.0,0.0,0.0,1.0,0.0,
HumHongeKamyaab,0.0,0.0,2.0,0.0,0.0,
Humbulani1234,0.0,0.0,0.0,1.0,0.0,
HumphreyYang,25.0,73.0,46.0,16.0,12.0,
HunterLockwood,0.0,0.0,0.0,3.0,0.0,
HuronExplodium,0.0,0.0,0.0,1.0,0.0,
Husky22,0.0,0.0,0.0,1.0,0.0,
Huusky,0.0,0.0,0.0,1.0,0.0,
Huzaifg,0.0,0.0,5.0,0.0,0.0,
Hweizs,0.0,0.0,0.0,1.0,0.0,
HydraDragonAntivirus,0.0,0.0,7.0,1.0,0.0,
Hymenium,3.0,0.0,10.0,0.0,3.0,
Hyprnx,0.0,0.0,0.0,1.0,0.0,
Hypur89,0.0,0.0,0.0,1.0,0.0,
Hyun-June-Choi,0.0,0.0,0.0,1.0,0.0,
Hzq2006,0.0,0.0,0.0,1.0,0.0,
IASUI,0.0,0.0,0.0,1.0,0.0,
IAlibay,57.0,42.0,70.0,27.0,38.0,
IHATEWRITINGCODE,0.0,0.0,1.0,0.0,0.0,
IIIlllIII1,0.0,0.0,0.0,1.0,0.0,
ILilliasI,0.0,0.0,0.0,2.0,0.0,
IMBalENce,0.0,0.0,0.0,1.0,0.0,
IMBlues,0.0,0.0,0.0,1.0,0.0,
IR-dium,0.0,0.0,0.0,3.0,0.0,
IR21-cyber,0.0,0.0,3.0,0.0,0.0,
ISIPINK,0.0,0.0,0.0,1.0,0.0,
ISMAILKADI,0.0,0.0,0.0,1.0,0.0,
ISchiavon,0.0,0.0,0.0,1.0,0.0,
IT24100427,0.0,0.0,0.0,1.0,0.0,
ITanatFR,0.0,0.0,2.0,0.0,0.0,
IUYSY,0.0,0.0,0.0,1.0,0.0,
IWNMWE,11.0,0.0,11.0,0.0,7.0,
IamFaizul,0.0,0.0,0.0,1.0,0.0,
IamPhytan,0.0,0.0,0.0,1.0,0.0,
IamShubhamGupto,0.0,0.0,4.0,0.0,0.0,
Ian729,0.0,0.0,0.0,1.0,0.0,
IanButterworth,297.0,173.0,371.0,56.0,112.0,
IanET,1.0,0.0,0.0,2.0,0.0,
IanLDias,0.0,0.0,0.0,1.0,0.0,
Icc-o,0.0,0.0,0.0,1.0,0.0,
Ice-mao,0.0,0.0,0.0,1.0,0.0,
IceMimosa,0.0,0.0,0.0,1.0,0.0,
IceTDrinker,0.0,0.0,3.0,0.0,0.0,
IceblueSakura,0.0,0.0,0.0,1.0,0.0,
IcedCereal,0.0,0.0,1.0,0.0,0.0,
IdanAviv89,0.0,0.0,12.0,0.0,0.0,
Ideal-Softer,0.0,0.0,0.0,1.0,0.0,
Idody5583,0.0,0.0,0.0,1.0,0.0,
Idrss1,0.0,0.0,0.0,1.0,0.0,
IgnacioJPickering,0.0,0.0,0.0,1.0,0.0,
Ignitesss,0.0,0.0,0.0,2.0,0.0,
IgorBaratta,2.0,1.0,7.0,1.0,2.0,
Igrokturko,0.0,0.0,0.0,1.0,0.0,
Ihssane5,0.0,0.0,0.0,1.0,0.0,
Ijaswanth82,0.0,0.0,6.0,0.0,0.0,
IlGufo,0.0,0.0,1.0,0.0,0.0,
IldySilva,0.0,0.0,2.0,1.0,1.0,
IlhamriSKY,0.0,0.0,0.0,1.0,0.0,
IlianP,0.0,0.0,0.0,1.0,0.0,
Illeye,0.0,0.0,0.0,2.0,0.0,
Illviljan,63.0,14.0,41.0,0.0,18.0,
Ilnicki010,0.0,0.0,0.0,1.0,0.0,
IlonaB38,0.0,0.0,0.0,2.0,0.0,
Ilovetechnologyman,0.0,0.0,0.0,1.0,0.0,
IlyaOrson,0.0,0.0,0.0,1.0,0.0,
IlyushinSukhoi,0.0,0.0,0.0,1.0,0.0,
Imadberkani,0.0,0.0,1.0,0.0,0.0,
ImanSMD,0.0,0.0,0.0,1.0,0.0,
Imanjdd,10.0,0.0,2.0,0.0,9.0,
Imissmiya962019,0.0,0.0,0.0,1.0,0.0,
Imminent-Darkness,0.0,0.0,0.0,1.0,0.0,
Impaler343,11.0,0.0,4.0,0.0,10.0,
IndieMinimalist,0.0,0.0,0.0,1.0,0.0,
IndigoCloud6,0.0,0.0,0.0,1.0,0.0,
IndrajeetPatil,0.0,0.0,1.0,1.0,0.0,
InessaPawson,21.0,24.0,19.0,1.0,7.0,
Infinityagi,0.0,0.0,0.0,1.0,0.0,
Inkee-1,0.0,0.0,0.0,1.0,0.0,
Inkithai,0.0,0.0,0.0,1.0,0.0,
Integer003,0.0,0.0,0.0,1.0,0.0,
Intron7,79.0,193.0,38.0,73.0,23.0,
InventedSarawak,0.0,0.0,0.0,1.0,0.0,
IoTiFeelo,0.0,0.0,0.0,1.0,0.0,
IonRepo,0.0,0.0,7.0,0.0,0.0,
Iorvethe,0.0,0.0,0.0,1.0,0.0,
Ipsumlorem,0.0,0.0,0.0,1.0,0.0,
IreneRA,0.0,0.0,0.0,1.0,0.0,
Iris-ai12,0.0,0.0,4.0,0.0,0.0,
IromainI,0.0,0.0,1.0,0.0,0.0,
Irratzo,0.0,0.0,1.0,1.0,0.0,
IsaTaup,0.0,0.0,2.0,0.0,0.0,
IsaacAIML2023,0.0,0.0,0.0,1.0,0.0,
IsaacCheng9,0.0,0.0,0.0,2.0,0.0,
IsaacUtah1379,1.0,0.0,1.0,3.0,0.0,
Isaacych,0.0,0.0,0.0,1.0,0.0,
Isaakdale,0.0,0.0,0.0,1.0,0.0,
Isgotkowitz,0.0,0.0,0.0,1.0,0.0,
IshaanDesai,0.0,0.0,2.0,0.0,0.0,
Ishaanjolly,0.0,0.0,0.0,1.0,0.0,
Ishan-kohli,0.0,0.0,7.0,0.0,0.0,
Ishankoradia,3.0,0.0,10.0,1.0,1.0,
Ishanned,3.0,3.0,7.0,0.0,0.0,
Ishaq101,0.0,0.0,0.0,2.0,0.0,
Ishika1323,0.0,0.0,0.0,1.0,0.0,
IsmaelMiranda11,0.0,0.0,0.0,1.0,0.0,
Issamricin,0.0,0.0,0.0,1.0,0.0,
IsuruMahakumara,0.0,0.0,0.0,1.0,0.0,
ItaiMaoz,0.0,0.0,1.0,0.0,0.0,
ItsukiKigoshi,0.0,0.0,0.0,2.0,0.0,
Itzkuldeep,0.0,0.0,0.0,1.0,0.0,
IvaTutis,0.0,0.0,0.0,1.0,0.0,
Ivagos,0.0,0.0,0.0,1.0,0.0,
Ivan-Tang-3D,0.0,0.0,0.0,1.0,0.0,
IvanArkhipov1999,0.0,0.0,0.0,1.0,0.0,
IvanaEscobar,0.0,0.0,0.0,1.0,0.0,
IvanaGyro,0.0,0.0,0.0,1.0,0.0,
Ivangalad,0.0,0.0,0.0,1.0,0.0,
IvannKurchenko,0.0,0.0,0.0,1.0,0.0,
IvannavIcode,0.0,0.0,0.0,1.0,0.0,
Ivcannons00420,0.0,0.0,0.0,2.0,0.0,
Ivening,0.0,0.0,0.0,1.0,0.0,
IvoneySilva,0.0,0.0,0.0,1.0,0.0,
Iyeleon,0.0,0.0,0.0,1.0,0.0,
J-F-Cheng,0.0,0.0,0.0,2.0,0.0,
J-Linville,0.0,0.0,0.0,2.0,0.0,
J-TG,0.0,0.0,0.0,1.0,0.0,
J00Ramos,0.0,0.0,0.0,1.0,0.0,
J08nY,2.0,0.0,12.0,0.0,1.0,
J0T4p3,0.0,0.0,0.0,1.0,0.0,
J4cKr0y,0.0,0.0,0.0,1.0,0.0,
JA-Cuartas-Micieces,0.0,0.0,0.0,1.0,0.0,
JAroyan,0.0,0.0,0.0,5.0,0.0,
JBarsotti,0.0,0.0,1.0,0.0,0.0,
JBlaschke,0.0,0.0,7.0,0.0,0.0,
JBorrow,3.0,0.0,70.0,0.0,3.0,
JCGoran,0.0,0.0,1.0,0.0,0.0,
JChads4,0.0,0.0,0.0,1.0,0.0,
JChew7568,0.0,0.0,0.0,1.0,0.0,
JCisCS,0.0,0.0,4.0,0.0,0.0,
JDSeiler,0.0,0.0,0.0,1.0,0.0,
JDragons,0.0,0.0,0.0,1.0,0.0,
JEEET-HE,0.0,0.0,0.0,1.0,0.0,
JEEVANTH00JC,0.0,0.0,0.0,1.0,0.0,
JFiates,0.0,0.0,0.0,1.0,0.0,
JFvdm,0.0,0.0,0.0,1.0,0.0,
